ID,TestNo,PlayTime,LoadValue,PositionValue,DeformValue,ExtDevValue,PercentWatch,YBValue,YLValue,DeformSwitch,CtrlStep,ExtendDevice1,ExtendDevice2,ExtendDevice3,ExtendDevice4,ExtendDevice5,ExtendDevice6,Engineering Strain,Engineering Stress,Ture Strain,Ture Stress
2460,9000,163.4667,11110.64,5.4499,0.187544,-1.373097,0,0,0,0,0,0,0,0,0,0,0,0.00375088,292.03218339849,0.00374386299077873,293.127561074556
2461,9000,163.5333,11118.98,5.45222,0.187669,-1.375587,0,0,0,0,0,0,0,0,0,0,0,0.00375338,292.251392049796,0.00374635364551849,293.348322579688
2462,9000,163.6,11128.33,5.45431,0.187771,-1.372446,0,0,0,0,0,0,0,0,0,0,0,0.00375542,292.497147552159,0.00374838601518984,293.595597190019
2463,9000,163.6667,11136.47,5.45656,0.187855,-1.370967,0,0,0,0,0,0,0,0,0,0,0,0.0037571,292.711099401275,0.00375005972828828,293.810844272835
2464,9000,163.7333,11144.76,5.4589,0.187951,-1.376894,0,0,0,0,0,0,0,0,0,0,0,0.00375902,292.928993852033,0.00375197253982762,294.030119798503
2465,9000,163.8,11154.31,5.461,0.188086,-1.37583,0,0,0,0,0,0,0,0,0,0,0,0.00376172,293.180006156586,0.00375466242486465,294.282867249345
2466,9000,163.8667,11162.54,5.46317,0.188221,-1.38208,0,0,0,0,0,0,0,0,0,0,0,0.00376442,293.396323566687,0.00375735230266621,294.500790555048
2467,9000,163.9333,11170.16,5.46552,0.188297,-1.376958,0,0,0,0,0,0,0,0,0,0,0,0.00376594,293.596607730111,0.00375886660106028,294.702274939026
2468,9000,164,11179.42,5.46768,0.188404,-1.371503,0,0,0,0,0,0,0,0,0,0,0,0.00376808,293.839997671488,0.00376099856991216,294.947210289914
2469,9000,164.0667,11188.18,5.46985,0.188509,-1.369405,0,0,0,0,0,0,0,0,0,0,0,0.00377018,294.070245607392,0.00376309068446057,295.178943365976
2470,9000,164.1333,11196.06,5.47222,0.188623,-1.369188,0,0,0,0,0,0,0,0,0,0,0,0.00377246,294.277363613662,0.00376536211815716,295.3875131968
2471,9000,164.2,11205.42,5.4744,0.188763,-1.373822,0,0,0,0,0,0,0,0,0,0,0,0.00377526,294.523381956135,0.00376815159107696,295.635284299098
