ID,TestNo,PlayTime,LoadValue,PositionValue,DeformValue,ExtDevValue,PercentWatch,YBValue,YLValue,DeformSwitch,CtrlStep,ExtendDevice1,ExtendDevice2,ExtendDevice3,ExtendDevice4,ExtendDevice5,ExtendDevice6,Engineering Strain,Engineering Stress,Ture Strain,Ture Stress
1868,8989,124.6,6792.155,4.15372,0.144348,-1.213032,0,0,0,0,0,0,0,0,0,0,0,0.00288696,345.921613598826,0.00288280073414583,346.920275460422
1869,8989,124.6667,6798.205,4.15594,0.14451,-1.222618,0,0,0,0,0,0,0,0,0,0,0,0.0028902,346.229737568652,0.00288603140210284,347.230410756173
1870,8989,124.7333,6804.075,4.15824,0.144676,-1.224989,0,0,0,0,0,0,0,0,0,0,0,0.00289352,346.528694213756,0.00288934182881229,347.531381921037
1871,8989,124.8,6810.37,4.1604,0.144848,-1.22035,0,0,0,0,0,0,0,0,0,0,0,0.00289696,346.84929593112,0.00289277189793892,347.854104467461
1872,8989,124.8667,6816.635,4.16262,0.145019,-1.213716,0,0,0,0,0,0,0,0,0,0,0,0.00290038,347.168369761031,0.00289618201314038,348.175289957319
1873,8989,124.9333,6822.25,4.16494,0.145134,-1.207561,0,0,0,0,0,0,0,0,0,0,0,0.00290268,347.454339362779,0.00289847535892878,348.46288812456
1874,8989,125,6828.615,4.1671,0.145301,-1.197578,0,0,0,0,0,0,0,0,0,0,0,0.00290602,347.778506150868,0.00290180568649184,348.789157445313
1875,8989,125.0667,6835.075,4.16924,0.145485,-1.184586,0,0,0,0,0,0,0,0,0,0,0,0.0029097,348.107511249228,0.00290547501659367,349.12039967471
1876,8989,125.1333,6840.4,4.17156,0.145618,-1.188558,0,0,0,0,0,0,0,0,0,0,0,0.00291236,348.378711272256,0.00290812729572958,349.393315495817
1877,8989,125.2,6846.335,4.17376,0.145748,-1.190804,0,0,0,0,0,0,0,0,0,0,0,0.00291496,348.680978340176,0.0029107197422219,349.697369444799
1878,8989,125.2667,6852.82,4.17592,0.145938,-1.192046,0,0,0,0,0,0,0,0,0,0,0,0.00291876,349.011256678081,0.00291450869039055,350.029936773622
1879,8989,125.3333,6858.475,4.17824,0.146084,-1.191563,0,0,0,0,0,0,0,0,0,0,0,0.00292168,349.2992634631,0.0029174201881765,350.319804135175
1880,8989,125.4,6864.565,4.18044,0.146237,-1.188637,0,0,0,0,0,0,0,0,0,0,0,0.00292474,349.609424616197,0.00292047126922593,350.631941284749
1881,8989,125.4667,6871.145,4.18262,0.146424,-1.188984,0,0,0,0,0,0,0,0,0,0,0,0.00292848,349.944541264372,0.00292420035564425,350.969346854573
1882,8989,125.5333,6877.05,4.18494,0.14657,-1.195647,0,0,0,0,0,0,0,0,0,0,0,0.0029314,350.245280444838,0.00292711182521312,351.271989459934
1883,8989,125.6,6883.07,4.18714,0.146754,-1.201366,0,0,0,0,0,0,0,0,0,0,0,0.00293508,350.55187652721,0.00293078106245972,351.580774328968
1884,8989,125.6667,6889.63,4.18924,0.146941,-1.196191,0,0,0,0,0,0,0,0,0,0,0,0.00293882,350.885974583749,0.0029345101104322,351.917165303575
1885,8989,125.7333,6895.19,4.19156,0.147056,-1.203182,0,0,0,0,0,0,0,0,0,0,0,0.00294112,351.169143058498,0.00293680336832281,352.20197364853
1886,8989,125.8,6900.99,4.19378,0.14722,-1.196678,0,0,0,0,0,0,0,0,0,0,0,0.0029444,351.464534632876,0.00294007374439099,352.499386808649
