sample,cold_reduction_percent,bin_lower_deg,bin_upper_deg,bin_width_deg,bin_center_deg,pair_count,probability,probability_density_per_degree,cumulative_probability
6.02d,26.04,88.6,88.7,0.100000000000009,88.65,76,0.000108402475570218,0.00108402475570209,0.996769320958334
6.02d,26.04,88.7,88.8,0.0999999999999943,88.75,107,0.000152619274815965,0.00152619274815974,0.99692194023315
6.02d,26.04,88.8,88.9,0.100000000000009,88.85,84,0.000119813262472347,0.00119813262472336,0.997041753495622
6.02d,26.04,88.9,89,0.0999999999999943,88.95,89,0.000126945004286177,0.00126945004286184,0.997168698499908
6.02d,26.04,89,89.1,0.0999999999999943,89.05,81,0.000115534217384049,0.00115534217384055,0.997284232717292
6.02d,26.04,89.1,89.2,0.100000000000009,89.15,117,0.000166882758443626,0.00166882758443612,0.997451115475736
6.02d,26.04,89.2,89.3,0.0999999999999943,89.25,90,0.000128371352648943,0.0012837135264895,0.997579486828385
6.02d,26.04,89.3,89.4,0.100000000000009,89.35,86,0.000122665959197879,0.00122665959197868,0.997702152787583
6.02d,26.04,89.4,89.5,0.0999999999999943,89.45,80,0.000114107869021283,0.00114107869021289,0.997816260656604
6.02d,26.04,89.5,89.6,0.0999999999999943,89.55,96,0.000136929442825539,0.00136929442825547,0.99795319009943
6.02d,26.04,89.6,89.7,0.100000000000009,89.65,96,0.000136929442825539,0.00136929442825527,0.998090119542255
6.02d,26.04,89.7,89.8,0.0999999999999943,89.75,92,0.000131224049374475,0.00131224049374482,0.99822134359163
6.02d,26.04,89.8,89.9,0.100000000000009,89.85,79,0.000112681520658517,0.00112681520658507,0.998334025112288
6.02d,26.04,89.9,90,0.0999999999999943,89.95,93,0.000132650397737241,0.00132650397737248,0.998466675510026
6.02d,26.04,90,90.1,0.0999999999999943,90.05,81,0.000115534217384049,0.00115534217384055,0.99858220972741
6.02d,26.04,90.1,90.2,0.100000000000009,90.15,82,0.000116960565746815,0.00116960565746805,0.998699170293156
6.02d,26.04,90.2,90.3,0.0999999999999943,90.25,70,9.98443853936222e-05,0.000998443853936279,0.99879901467855
6.02d,26.04,90.3,90.4,0.100000000000009,90.35,69,9.84180370308562e-05,0.000984180370308478,0.998897432715581
6.02d,26.04,90.4,90.5,0.0999999999999943,90.45,48,6.84647214127695e-05,0.000684647214127734,0.998965897436994
6.02d,26.04,90.5,90.6,0.0999999999999943,90.55,37,5.27748894223432e-05,0.000527748894223462,0.999018672326416
6.02d,26.04,90.6,90.7,0.100000000000009,90.65,43,6.13329795989394e-05,0.000613329795989341,0.999080005306015
6.02d,26.04,90.7,90.8,0.0999999999999943,90.75,55,7.84491599521317e-05,0.000784491599521362,0.999158454465967
6.02d,26.04,90.8,90.9,0.100000000000009,90.85,55,7.84491599521317e-05,0.000784491599521251,0.999236903625919
6.02d,26.04,90.9,91,0.0999999999999943,90.95,44,6.27593279617054e-05,0.00062759327961709,0.999299662953881
6.02d,26.04,91,91.1,0.0999999999999943,91.05,39,5.56275861478752e-05,0.000556275861478784,0.999355290540029
6.02d,26.04,91.1,91.2,0.100000000000009,91.15,33,4.7069495971279e-05,0.00047069495971275,0.999402360036
6.02d,26.04,91.2,91.3,0.0999999999999943,91.25,36,5.13485410595771e-05,0.000513485410595801,0.99945370857706
6.02d,26.04,91.3,91.4,0.100000000000009,91.35,37,5.27748894223432e-05,0.000527748894223387,0.999506483466482
6.02d,26.04,91.4,91.5,0.0999999999999943,91.45,28,3.99377541574489e-05,0.000399377541574512,0.99954642122064
6.02d,26.04,91.5,91.6,0.0999999999999943,91.55,25,3.56587090691508e-05,0.000356587090691528,0.999582079929709
6.02d,26.04,91.6,91.7,0.100000000000009,91.65,14,1.99688770787244e-05,0.000199688770787227,0.999602048806788
6.02d,26.04,91.7,91.8,0.0999999999999943,91.75,24,3.42323607063848e-05,0.000342323607063867,0.999636281167494
6.02d,26.04,91.8,91.9,0.100000000000009,91.85,24,3.42323607063848e-05,0.000342323607063818,0.9996705135282
6.02d,26.04,91.9,92,0.0999999999999943,91.95,27,3.85114057946829e-05,0.00038511405794685,0.999709024933995
6.02d,26.04,92,92.1,0.0999999999999943,92.05,30,4.2790450882981e-05,0.000427904508829834,0.999751815384878
6.02d,26.04,92.1,92.2,0.100000000000009,92.15,24,3.42323607063848e-05,0.000342323607063818,0.999786047745585
6.02d,26.04,92.2,92.3,0.0999999999999943,92.25,22,3.13796639808527e-05,0.000313796639808545,0.999817427409565
6.02d,26.04,92.3,92.4,0.100000000000009,92.35,18,2.56742705297886e-05,0.000256742705297864,0.999843101680095
6.02d,26.04,92.4,92.5,0.0999999999999943,92.45,12,1.71161803531924e-05,0.000171161803531934,0.999860217860448
6.02d,26.04,92.5,92.6,0.0999999999999943,92.55,12,1.71161803531924e-05,0.000171161803531934,0.999877334040801
6.02d,26.04,92.6,92.7,0.100000000000009,92.65,15,2.13952254414905e-05,0.000213952254414887,0.999898729266243
6.02d,26.04,92.7,92.8,0.0999999999999943,92.75,14,1.99688770787244e-05,0.000199688770787256,0.999918698143322
6.02d,26.04,92.8,92.9,0.100000000000009,92.85,6,8.55809017659619e-06,8.55809017659546e-05,0.999927256233498
6.02d,26.04,92.9,93,0.0999999999999943,92.95,8,1.14107869021283e-05,0.000114107869021289,0.999938667020401
6.02d,26.04,93,93.1,0.0999999999999943,93.05,8,1.14107869021283e-05,0.000114107869021289,0.999950077807303
6.02d,26.04,93.1,93.2,0.100000000000009,93.15,7,9.98443853936222e-06,9.98443853936137e-05,0.999960062245842
6.02d,26.04,93.2,93.3,0.0999999999999943,93.25,8,1.14107869021283e-05,0.000114107869021289,0.999971473032744
6.02d,26.04,93.3,93.4,0.100000000000009,93.35,8,1.14107869021283e-05,0.000114107869021273,0.999982883819646
6.02d,26.04,93.4,93.5,0.0999999999999943,93.45,6,8.55809017659619e-06,8.55809017659668e-05,0.999991441909823
6.02d,26.04,93.5,93.6,0.0999999999999943,93.55,2,2.85269672553206e-06,2.85269672553223e-05,0.999994294606549
6.02d,26.04,93.6,93.7,0.100000000000009,93.65,3,4.2790450882981e-06,4.27904508829773e-05,0.999998573651637
6.02d,26.04,93.7,93.8,0.0999999999999943,93.75,1,1.42634836276603e-06,1.42634836276611e-05,1
6.02d,26.04,93.8,93.9,0.100000000000009,93.85,0,0,0,1
6.02d,26.04,93.9,94,0.0999999999999943,93.95,0,0,0,1
5.6d,36,0,0.1,0.1,0.05,306,0.000481996789838374,0.00481996789838374,0.000481996789838374
5.6d,36,0.1,0.2,0.1,0.15,2185,0.00344170910391126,0.0344170910391126,0.00392370589374964
5.6d,36,0.2,0.3,0.1,0.25,5541,0.00872792226305369,0.0872792226305368,0.0126516281568033
5.6d,36,0.3,0.4,0.1,0.35,9377,0.014770208818021,0.14770208818021,0.0274218369748243
5.6d,36,0.4,0.5,0.1,0.45,13558,0.0213559231262375,0.213559231262375,0.0487777601010618
5.6d,36,0.5,0.6,0.1,0.55,17478,0.0275305225254742,0.275305225254741,0.076308282626536
5.6d,36,0.6,0.7,0.1,0.65,21091,0.0332215499819645,0.332215499819645,0.1095298326085
5.6d,36,0.7,0.8,0.1,0.75,23234,0.0365971026637411,0.365971026637411,0.146126935272242
5.6d,36,0.8,0.9,0.1,0.85,24855,0.0391504255275581,0.391504255275581,0.1852773607998
5.6d,36,0.9,1,0.1,0.95,25971,0.040908296172851,0.40908296172851,0.226185656972651
5.6d,36,1,1.1,0.1,1.05,26027,0.0409965047356972,0.409965047356972,0.267182161708348
5.6d,36,1.1,1.2,0.1,1.15,25737,0.0405397103923863,0.405397103923863,0.307721872100734
5.6d,36,1.2,1.3,0.0999999999999999,1.25,25122,0.0395709913539857,0.395709913539857,0.34729286345472
5.6d,36,1.3,1.4,0.1,1.35,24085,0.0379375577884223,0.379375577884223,0.385230421243142
5.6d,36,1.4,1.5,0.0999999999999999,1.45,22649,0.0356756382125795,0.356756382125795,0.420906059455722
5.6d,36,1.5,1.6,0.1,1.55,21499,0.0338642123684157,0.338642123684156,0.454770271824137
5.6d,36,1.6,1.7,0.1,1.65,20402,0.0321362696283742,0.321362696283741,0.486906541452511
5.6d,36,1.7,1.8,0.0999999999999999,1.75,19043,0.0299956368264449,0.29995636826445,0.516902178278956
5.6d,36,1.8,1.9,0.1,1.85,17627,0.0277652203087615,0.277652203087614,0.544667398587718
5.6d,36,1.9,2,0.0999999999999999,1.95,16368,0.0257821027976291,0.257821027976291,0.570449501385347
5.6d,36,2,2.1,0.1,2.05,15341,0.0241644207611454,0.241644207611454,0.594613922146492
5.6d,36,2.1,2.2,0.1,2.15,14017,0.022078918310995,0.22078918310995,0.616692840457487
5.6d,36,2.2,2.3,0.1,2.25,13043,0.0205447193786337,0.205447193786337,0.637237559836121
5.6d,36,2.3,2.4,0.1,2.35,12094,0.0190498992689715,0.190498992689715,0.656287459105093
5.6d,36,2.4,2.5,0.0999999999999996,2.45,11010,0.0173424335167336,0.173424335167337,0.673629892621826
5.6d,36,2.5,2.6,0.1,2.55,10219,0.0160964875665305,0.160964875665305,0.689726380188357
5.6d,36,2.6,2.7,0.1,2.65,9437,0.0148647179924991,0.148647179924991,0.704591098180856
5.6d,36,2.7,2.8,0.1,2.75,8823,0.0138975741070064,0.138975741070064,0.718488672287862
5.6d,36,2.8,2.9,0.1,2.85,8193,0.0129052277749863,0.129052277749862,0.731393900062848
5.6d,36,2.9,3,0.0999999999999996,2.95,7684,0.0121034749448303,0.121034749448303,0.743497375007679
5.6d,36,3,3.1,0.1,3.05,6938,0.0109284108754857,0.109284108754857,0.754425785883164
5.6d,36,3.1,3.2,0.1,3.15,6555,0.0103251273117338,0.103251273117338,0.764750913194898
5.6d,36,3.2,3.3,0.1,3.25,5771,0.00909020743188645,0.0909020743188644,0.773841120626785
5.6d,36,3.3,3.4,0.1,3.35,5464,0.00860663548914011,0.086066354891401,0.782447756115925
5.6d,36,3.4,3.5,0.0999999999999996,3.45,5020,0.00790726759800208,0.079072675980021,0.790355023713927
5.6d,36,3.5,3.6,0.1,3.55,4786,0.00753868181753744,0.0753868181753743,0.797893705531464
5.6d,36,3.6,3.7,0.1,3.65,4418,0.00695902554740501,0.0695902554740501,0.804852731078869
5.6d,36,3.7,3.8,0.1,3.75,4044,0.00636991835982478,0.0636991835982477,0.811222649438694
5.6d,36,3.8,3.9,0.1,3.85,3817,0.00601235864971592,0.0601235864971592,0.81723500808841
5.6d,36,3.9,4,0.0999999999999996,3.95,3581,0.00564062256343535,0.0564062256343537,0.822875630651845
5.6d,36,4,4.1,0.100000000000001,4.05,3388,0.00533661805219742,0.0533661805219739,0.828212248704043
5.6d,36,4.1,4.2,0.0999999999999996,4.15,3194,0.00503103838805152,0.0503103838805154,0.833243287092094
5.6d,36,4.2,4.3,0.0999999999999996,4.25,2802,0.00441357844812785,0.0441357844812787,0.837656865540222
5.6d,36,4.3,4.4,0.100000000000001,4.35,2784,0.00438522569578442,0.0438522569578439,0.842042091236006
5.6d,36,4.4,4.5,0.0999999999999996,4.45,2599,0.00409382240781024,0.0409382240781025,0.846135913643817
5.6d,36,4.5,4.6,0.100000000000001,4.55,2376,0.00374256330933325,0.0374256330933323,0.84987847695315
5.6d,36,4.6,4.7,0.0999999999999996,4.65,2169,0.00341650665738377,0.0341650665738378,0.853294983610534
5.6d,36,4.7,4.8,0.100000000000001,4.75,2124,0.00334562477652518,0.0334562477652516,0.856640608387059
5.6d,36,4.8,4.9,0.0999999999999996,4.85,2029,0.00319598525026817,0.0319598525026818,0.859836593637327
5.6d,36,4.9,5,0.0999999999999996,4.95,1882,0.00296443777279679,0.029644377727968,0.862801031410124
5.6d,36,5,5.1,0.100000000000001,5.05,1730,0.00272501453078558,0.0272501453078556,0.865526045940909
5.6d,36,5.1,5.2,0.0999999999999996,5.15,1637,0.0025785253103445,0.0257852531034451,0.868104571251254
5.6d,36,5.2,5.3,0.100000000000001,5.25,1530,0.00240998394919187,0.0240998394919186,0.870514555200446
5.6d,36,5.3,5.4,0.0999999999999996,5.35,1488,0.00234382752705719,0.023438275270572,0.872858382727503
5.6d,36,5.4,5.5,0.0999999999999996,5.45,1402,0.00220836437697189,0.022083643769719,0.875066747104475
5.6d,36,5.5,5.6,0.100000000000001,5.55,1276,0.00200989511056786,0.0200989511056785,0.877076642215043
5.6d,36,5.6,5.7,0.0999999999999996,5.65,1271,0.00200201934602802,0.0200201934602802,0.879078661561071
5.6d,36,5.7,5.8,0.100000000000001,5.75,1171,0.00184450405523116,0.0184450405523115,0.880923165616302
5.6d,36,5.8,5.9,0.0999999999999996,5.85,1066,0.00167911299989446,0.0167911299989447,0.882602278616196
5.6d,36,5.9,6,0.0999999999999996,5.95,1052,0.00165706085918291,0.0165706085918291,0.884259339475379
5.6d,36,6,6.1,0.100000000000001,6.05,965,0.00152002255618964,0.0152002255618963,0.885779362031569
5.6d,36,6.1,6.2,0.0999999999999996,6.15,919,0.00144756552242309,0.0144756552242309,0.887226927553992
5.6d,36,6.2,6.3,0.100000000000001,6.25,926,0.00145859159277887,0.0145859159277886,0.888685519146771
5.6d,36,6.3,6.4,0.0999999999999996,6.35,828,0.00130422660779795,0.0130422660779796,0.889989745754569
5.6d,36,6.4,6.5,0.0999999999999996,6.45,801,0.0012616974792828,0.0126169747928281,0.891251443233852
5.6d,36,6.5,6.6,0.100000000000001,6.55,736,0.00115931254026485,0.0115931254026484,0.892410755774117
5.6d,36,6.6,6.7,0.0999999999999996,6.65,720,0.00113411009373735,0.0113411009373735,0.893544865867854
5.6d,36,6.7,6.8,0.100000000000001,6.75,706,0.00111205795302579,0.0111205795302578,0.89465692382088
5.6d,36,6.8,6.9,0.0999999999999996,6.85,596,0.00093879113314925,0.00938791133149254,0.895595714954029
5.6d,36,6.9,7,0.0999999999999996,6.95,595,0.000937215980241282,0.00937215980241285,0.89653293093427
5.6d,36,7,7.1,0.100000000000001,7.05,577,0.000908863227897848,0.00908863227897843,0.897441794162168
5.6d,36,7.1,7.2,0.0999999999999996,7.15,531,0.000836406194131295,0.00836406194131298,0.898278200356299
5.6d,36,7.2,7.3,0.100000000000001,7.25,493,0.000776550383628491,0.00776550383628487,0.899054750739928
5.6d,36,7.3,7.4,0.0999999999999996,7.35,530,0.000834831041223327,0.0083483104122333,0.899889581781151
5.6d,36,7.4,7.5,0.0999999999999996,7.45,476,0.000749772784193026,0.00749772784193028,0.900639354565344
5.6d,36,7.5,7.6,0.100000000000001,7.55,433,0.000682041209150378,0.00682041209150375,0.901321395774494
5.6d,36,7.6,7.7,0.0999999999999996,7.65,462,0.000727720643481466,0.00727720643481469,0.902049116417976
5.6d,36,7.7,7.8,0.100000000000001,7.75,434,0.000683616362058347,0.00683616362058343,0.902732732780034
5.6d,36,7.8,7.9,0.0999999999999996,7.85,418,0.00065841391553085,0.00658413915530852,0.903391146695565
5.6d,36,7.9,8,0.0999999999999996,7.95,410,0.000645812692267102,0.00645812692267104,0.904036959387832
5.6d,36,8,8.1,0.0999999999999996,8.05,350,0.000551303517788989,0.00551303517788991,0.904588262905621
5.6d,36,8.1,8.2,0.100000000000001,8.15,353,0.000556028976512895,0.00556028976512887,0.905144291882134
5.6d,36,8.2,8.3,0.0999999999999996,8.25,324,0.000510349542181807,0.00510349542181809,0.905654641424316
5.6d,36,8.3,8.4,0.0999999999999996,8.35,309,0.000486722248562279,0.00486722248562281,0.906141363672878
5.6d,36,8.4,8.5,0.0999999999999996,8.45,282,0.000444193120047129,0.0044419312004713,0.906585556792925
5.6d,36,8.5,8.6,0.0999999999999996,8.55,291,0.000458369496218845,0.00458369496218847,0.907043926289144
5.6d,36,8.6,8.7,0.100000000000001,8.65,291,0.000458369496218845,0.00458369496218839,0.907502295785363
5.6d,36,8.7,8.8,0.0999999999999996,8.75,249,0.000392213074084167,0.00392213074084168,0.907894508859447
5.6d,36,8.8,8.9,0.0999999999999996,8.85,284,0.000447343425863066,0.00447343425863067,0.90834185228531
5.6d,36,8.9,9,0.0999999999999996,8.95,246,0.000387487615360261,0.00387487615360262,0.908729339900671
5.6d,36,9,9.1,0.0999999999999996,9.05,228,0.000359134863016827,0.00359134863016829,0.909088474763687
5.6d,36,9.1,9.2,0.100000000000001,9.15,235,0.000370160933372607,0.00370160933372602,0.90945863569706
5.6d,36,9.2,9.3,0.0999999999999996,9.25,229,0.000360710015924796,0.00360710015924797,0.909819345712985
5.6d,36,9.3,9.4,0.0999999999999996,9.35,223,0.000351259098476985,0.00351259098476986,0.910170604811462
5.6d,36,9.4,9.5,0.0999999999999996,9.45,212,0.000333932416489331,0.00333932416489332,0.910504537227951
5.6d,36,9.5,9.6,0.100000000000001,9.55,212,0.000333932416489331,0.00333932416489326,0.91083846964444
5.6d,36,9.6,9.7,0.0999999999999996,9.65,191,0.000300854205421991,0.00300854205421992,0.911139323849863
5.6d,36,9.7,9.8,0.0999999999999996,9.75,174,0.000274076605986526,0.00274076605986527,0.911413400455849
5.6d,36,9.8,9.9,0.0999999999999996,9.85,180,0.000283527523434337,0.00283527523434338,0.911696927979283
5.6d,36,9.9,10,0.0999999999999996,9.95,183,0.000288252982158243,0.00288252982158244,0.911985180961442
5.6d,36,10,10.1,0.100000000000001,10.05,186,0.000292978440882149,0.00292978440882144,0.912278159402324
5.6d,36,10.1,10.2,0.0999999999999996,10.15,162,0.000255174771090904,0.00255174771090905,0.912533334173415
5.6d,36,10.2,10.3,0.0999999999999996,10.25,172,0.000270926300170589,0.0027092630017059,0.912804260473585
5.6d,36,10.3,10.4,0.0999999999999996,10.35,169,0.000266200841446683,0.00266200841446684,0.913070461315032
5.6d,36,10.4,10.5,0.0999999999999996,10.45,169,0.000266200841446683,0.00266200841446684,0.913336662156479
5.6d,36,10.5,10.6,0.100000000000001,10.55,158,0.000248874159459029,0.00248874159459026,0.913585536315938
5.6d,36,10.6,10.7,0.0999999999999996,10.65,138,0.000217371101299659,0.00217371101299659,0.913802907417237
5.6d,36,10.7,10.8,0.0999999999999996,10.75,142,0.000223671712931533,0.00223671712931534,0.914026579130169
5.6d,36,10.8,10.9,0.0999999999999996,10.85,143,0.000225246865839501,0.00225246865839502,0.914251825996009
5.6d,36,10.9,11,0.0999999999999996,10.95,146,0.000229972324563407,0.00229972324563408,0.914481798320572
5.6d,36,11,11.1,0.100000000000001,11.05,136,0.000214220795483722,0.00214220795483719,0.914696019116056
5.6d,36,11.1,11.2,0.0999999999999996,11.15,132,0.000207920183851847,0.00207920183851848,0.914903939299908
5.6d,36,11.2,11.3,0.0999999999999996,11.25,122,0.000192168654772162,0.00192168654772163,0.91509610795468
5.6d,36,11.3,11.4,0.0999999999999996,11.35,123,0.000193743807680131,0.00193743807680131,0.91528985176236
5.6d,36,11.4,11.5,0.0999999999999996,11.45,132,0.000207920183851847,0.00207920183851848,0.915497771946212
5.6d,36,11.5,11.6,0.100000000000001,11.55,125,0.000196894113496068,0.00196894113496065,0.915694666059708
5.6d,36,11.6,11.7,0.0999999999999996,11.65,119,0.000187443196048256,0.00187443196048257,0.915882109255756
5.6d,36,11.7,11.8,0.0999999999999996,11.75,125,0.000196894113496068,0.00196894113496068,0.916079003369252
5.6d,36,11.8,11.9,0.0999999999999996,11.85,113,0.000177992278600445,0.00177992278600446,0.916256995647853
5.6d,36,11.9,12,0.0999999999999996,11.95,115,0.000181142584416382,0.00181142584416383,0.916438138232269
5.6d,36,12,12.1,0.100000000000001,12.05,110,0.00017326681987654,0.00173266819876537,0.916611405052145
5.6d,36,12.1,12.2,0.0999999999999996,12.15,99,0.000155940137888886,0.00155940137888886,0.916767345190034
5.6d,36,12.2,12.3,0.0999999999999996,12.25,102,0.000160665596612791,0.00160665596612792,0.916928010786647
5.6d,36,12.3,12.4,0.0999999999999996,12.35,95,0.000149639526257011,0.00149639526257012,0.917077650312904
5.6d,36,12.4,12.5,0.0999999999999996,12.45,97,0.000152789832072948,0.00152789832072949,0.917230440144977
5.6d,36,12.5,12.6,0.100000000000001,12.55,87,0.000137038302993263,0.00137038302993261,0.91736747844797
5.6d,36,12.6,12.7,0.0999999999999996,12.65,92,0.000144914067533106,0.00144914067533106,0.917512392515503
5.6d,36,12.7,12.8,0.0999999999999996,12.75,88,0.000138613455901232,0.00138613455901232,0.917651005971405
5.6d,36,12.8,12.9,0.0999999999999996,12.85,79,0.000124437079729515,0.00124437079729515,0.917775443051134
5.6d,36,12.9,13,0.0999999999999996,12.95,102,0.000160665596612791,0.00160665596612792,0.917936108647747
5.6d,36,13,13.1,0.100000000000001,13.05,85,0.000133887997177326,0.00133887997177324,0.918069996644924
5.6d,36,13.1,13.2,0.0999999999999996,13.15,85,0.000133887997177326,0.00133887997177326,0.918203884642102
5.6d,36,13.2,13.3,0.0999999999999996,13.25,87,0.000137038302993263,0.00137038302993264,0.918340922945095
5.6d,36,13.3,13.4,0.0999999999999996,13.35,91,0.000143338914625137,0.00143338914625138,0.91848426185972
5.6d,36,13.4,13.5,0.0999999999999996,13.45,87,0.000137038302993263,0.00137038302993264,0.918621300162713
